Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675105465.2522218,139,68665,0,GPS1_Frame,42.338878333333334,-71.09017166666666,14.699999809265137,0.8999999761581421,327814.8188970658,4689518.407016038,19:4:25,19,T
1675105465.5480828,140,68665,0,GPS1_Frame,42.338878333333334,-71.09017166666666,0.0,0.0,327814.8188970658,4689518.407016038,19:4:25,19,T
1675105466.2515938,141,68666,0,GPS1_Frame,42.33887,-71.09016666666666,14.600000381469727,0.8999999761581421,327815.2080606716,4689517.471537428,19:4:26,19,T
1675105466.547384,142,68666,0,GPS1_Frame,42.33887,-71.09016666666666,0.0,0.0,327815.2080606716,4689517.471537428,19:4:26,19,T
1675105467.2837038,143,68667,0,GPS1_Frame,42.33886,-71.09016166666666,14.800000190734863,0.8999999761581421,327815.5926751858,4689516.350988152,19:4:27,19,T
1675105468.021609,144,68667,0,GPS1_Frame,42.33886,-71.09016166666666,0.0,0.0,327815.5926751858,4689516.350988152,19:4:27,19,T
1675105468.2526324,145,68668,0,GPS1_Frame,42.33884833333333,-71.090155,14.899999618530273,0.8999999761581421,327816.1100439392,4689515.041993184,19:4:28,19,T
1675105468.5483816,146,68668,0,GPS1_Frame,42.33884833333333,-71.090155,0.0,0.0,327816.1100439392,4689515.041993184,19:4:28,19,T
1675105469.2512677,147,68669,0,GPS1_Frame,42.33884,-71.09014666666667,14.800000190734863,0.8999999761581421,327816.77381455794,4689514.099764629,19:4:29,19,T
1675105469.5469575,148,68669,0,GPS1_Frame,42.33884,-71.09014666666667,0.0,0.0,327816.77381455794,4689514.099764629,19:4:29,19,T
1675105470.2829869,149,68670,0,GPS1_Frame,42.33882833333333,-71.09014,14.800000190734863,0.8999999761581421,327817.29118372616,4689512.790769765,19:4:30,19,T
1675105470.5784707,150,68670,0,GPS1_Frame,42.33882833333333,-71.09014,0.0,0.0,327817.29118372616,4689512.790769765,19:4:30,19,T
1675105471.2833025,151,68671,0,GPS1_Frame,42.338816666666666,-71.090135,14.899999618530273,0.8999999761581421,327817.67124974064,4689511.485149937,19:4:31,19,T
1675105471.579011,152,68671,0,GPS1_Frame,42.338816666666666,-71.090135,0.0,0.0,327817.67124974064,4689511.485149937,19:4:31,19,T
1675105472.2522788,153,68672,0,GPS1_Frame,42.33880833333333,-71.09013,15.199999809265137,0.8999999761581421,327818.06041417713,4689510.549671519,19:4:32,19,T
1675105472.9948323,154,68672,0,GPS1_Frame,42.33880833333333,-71.09013,0.0,0.0,327818.06041417713,4689510.549671519,19:4:32,19,T
1675105473.251465,155,68673,0,GPS1_Frame,42.338791666666665,-71.090125,16.100000381469727,0.8999999761581421,327818.42683313217,4689508.68883968,19:4:33,19,T
1675105473.5469658,156,68673,0,GPS1_Frame,42.338791666666665,-71.090125,0.0,0.0,327818.42683313217,4689508.68883968,19:4:33,19,T
1675105474.2831583,157,68674,0,GPS1_Frame,42.338775,-71.09011833333334,17.0,0.8999999761581421,327818.9305557722,4689506.824632901,19:4:34,19,T
1675105474.5786624,158,68674,0,GPS1_Frame,42.338775,-71.09011833333334,0.0,0.0,327818.9305557722,4689506.824632901,19:4:34,19,T
1675105475.2516716,159,68675,0,GPS1_Frame,42.33876166666667,-71.090115,17.399999618530273,0.8999999761581421,327819.1687699284,4689505.337317468,19:4:35,19,T
1675105475.5474803,160,68675,0,GPS1_Frame,42.33876166666667,-71.090115,0.0,0.0,327819.1687699284,4689505.337317468,19:4:35,19,T
1675105476.2824268,161,68676,0,GPS1_Frame,42.338748333333335,-71.09011166666667,17.399999618530273,0.8999999761581421,327819.4069842058,4689503.850002049,19:4:36,19,T
1675105476.5779977,162,68676,0,GPS1_Frame,42.338748333333335,-71.09011166666667,0.0,0.0,327819.4069842058,4689503.850002049,19:4:36,19,T
1675105477.2826371,163,68677,0,GPS1_Frame,42.33873333333333,-71.09010166666667,17.600000381469727,0.8999999761581421,327820.1898637095,4689502.164116174,19:4:37,19,T
1675105478.0251617,164,68677,0,GPS1_Frame,42.33873333333333,-71.09010166666667,0.0,0.0,327820.1898637095,4689502.164116174,19:4:37,19,T
1675105478.2816494,165,68678,0,GPS1_Frame,42.338728333333336,-71.09009666666667,17.299999237060547,0.8999999761581421,327820.5881271908,4689501.598779307,19:4:38,19,T
1675105478.577396,166,68678,0,GPS1_Frame,42.338728333333336,-71.09009666666667,0.0,0.0,327820.5881271908,4689501.598779307,19:4:38,19,T
1675105479.2515895,167,68679,0,GPS1_Frame,42.33872,-71.09009,17.100000381469727,0.8999999761581421,327821.1145962302,4689500.659926169,19:4:39,19,T
1675105479.5473795,168,68679,0,GPS1_Frame,42.33872,-71.09009,0.0,0.0,327821.1145962302,4689500.659926169,19:4:39,19,T
1675105480.2501147,169,68680,0,GPS1_Frame,42.33870833333334,-71.09008666666666,17.299999237060547,0.8999999761581421,327821.3573601851,4689499.357681529,19:4:40,19,T
1675105480.5456822,170,68680,0,GPS1_Frame,42.33870833333334,-71.09008666666666,0.0,0.0,327821.3573601851,4689499.357681529,19:4:40,19,T
1675105481.2800958,171,68681,0,GPS1_Frame,42.33869833333333,-71.09008166666666,17.0,0.8999999761581421,327821.741976885,4689498.237132679,19:4:41,19,T
1675105481.5756454,172,68681,0,GPS1_Frame,42.33869833333333,-71.09008166666666,0.0,0.0,327821.741976885,4689498.237132679,19:4:41,19,T
1675105482.2511017,173,68682,0,GPS1_Frame,42.33868666666667,-71.09007833333334,17.200000762939453,0.8999999761581421,327821.98474107037,4689496.93488807,19:4:42,19,T
1675105482.9887912,174,68682,0,GPS1_Frame,42.33868666666667,-71.09007833333334,0.0,0.0,327821.98474107037,4689496.93488807,19:4:42,19,T
1675105483.2844555,175,68683,0,GPS1_Frame,42.338675,-71.090075,17.200000762939453,0.8999999761581421,327822.22750536876,4689495.632643476,19:4:43,19,T
1675105483.580123,176,68683,0,GPS1_Frame,42.338675,-71.090075,0.0,0.0,327822.22750536876,4689495.632643476,19:4:43,19,T
1675105484.2819855,177,68684,0,GPS1_Frame,42.338665,-71.09007,17.100000381469727,0.8999999761581421,327822.6121224563,4689494.51209469,19:4:44,19,T
1675105484.5778706,178,68684,0,GPS1_Frame,42.338665,-71.09007,0.0,0.0,327822.6121224563,4689494.51209469,19:4:44,19,T
1675105485.2508752,179,68685,0,GPS1_Frame,42.33865333333333,-71.09006333333333,17.100000381469727,0.8999999761581421,327823.1294944218,4689493.203100368,19:4:45,19,T
1675105485.546749,180,68685,0,GPS1_Frame,42.33865333333333,-71.09006333333333,0.0,0.0,327823.1294944218,4689493.203100368,19:4:45,19,T
1675105486.251768,181,68686,0,GPS1_Frame,42.33864166666667,-71.09005833333333,16.899999618530273,0.8999999761581421,327823.5095628571,4689491.897480961,19:4:46,19,T
1675105486.5475402,182,68686,0,GPS1_Frame,42.33864166666667,-71.09005833333333,0.0,0.0,327823.5095628571,4689491.897480961,19:4:46,19,T
1675105487.282215,183,68687,0,GPS1_Frame,42.338633333333334,-71.09005666666667,16.399999618530273,0.8999999761581421,327823.6241218197,4689490.968752674,19:4:47,19,T
1675105488.0200467,184,68687,0,GPS1_Frame,42.338633333333334,-71.09005666666667,0.0,0.0,327823.6241218197,4689490.968752674,19:4:47,19,T
1675105488.2515469,185,68688,0,GPS1_Frame,42.338625,-71.09005,16.100000381469727,0.8999999761581421,327824.1505921653,4689490.029899814,19:4:48,19,T
1675105488.547292,186,68688,0,GPS1_Frame,42.338625,-71.09005,0.0,0.0,327824.1505921653,4689490.029899814,19:4:48,19,T
1675105489.2516737,187,68689,0,GPS1_Frame,42.338611666666665,-71.09004333333333,16.200000762939453,0.8999999761581421,327824.6634158861,4689488.53583495,19:4:49,19,T
